contract_id,blocked
42279,0
42287,0
42360,0
42384,0
42387,0
42428,0
42438,0
42451,0
42466,0
42482,0
42490,0
42543,0
42547,0
42556,0
42569,0
42583,0
42601,0
42629,0
42631,0
42636,0
42642,0
42745,0
42787,1
42862,0
42863,0
42879,0
42885,0
42890,0
42896,0
42911,0
42913,0
42915,0
42919,0
42920,0
42926,0
42927,0
42944,0
42952,0
42954,0
42957,0
42963,0
42967,0
42969,0
42976,0
42991,0
43000,0
43005,0
43011,0
43021,0
43029,0
43032,0
43033,0
43038,0
43061,0
43070,0
43083,0
43086,0
43088,0
43098,0
43101,0
43105,0
43117,0
43118,0
43119,0
43121,0
43122,0
43123,0
43126,0
43127,0
43129,0
43139,0
43144,0
43154,0
43156,0
43159,0
43165,0
43170,0
43171,0
43174,0
43176,0
43180,0
43182,0
43186,0
43193,0
43196,0
43211,0
43213,0
43215,0
43216,0
43218,0
43219,0
43221,0
43222,0
43228,0
43235,0
43245,0
43247,0
43259,0
43263,0
43264,0
43272,0
43281,0
43282,0
43290,0
43291,0
43293,0
43299,0
43304,0
43314,0
43316,0
43317,0
43318,0
43321,0
43329,0
43347,0
43358,0
43359,0
43360,0
43361,0
43364,0
43376,0
43389,0
43403,0
43404,0
43416,0
43418,0
43421,0
43424,0
43425,0
43433,0
43440,0
43443,0
43454,0
43468,0
43491,0
43492,0
43493,0
43499,0
43500,0
43502,0
43503,0
43511,0
43516,0
43520,0
43532,0
43535,0
43538,0
43547,0
43550,0
43552,0
43554,0
43561,0
43570,0
43581,0
43588,0
43592,0
43596,0
43602,0
43611,0
43619,0
43621,0
43624,0
43631,0
43638,0
43668,0
43670,0
43671,0
43675,0
43690,0
43698,0
43711,0
43713,0
43722,0
43728,0
43732,0
43749,0
43757,0
43764,0
43783,0
43794,0
43800,0
43802,0
43810,0
43824,0
43848,0
43849,0
43854,0
43857,0
43863,0
43868,0
43877,0
43878,0
43885,0
43897,0
43912,0
43916,0
43925,0
43928,0
43935,0
43938,0
43941,0
43942,0
43957,0
43958,0
43960,0
43961,0
43964,0
43969,0
43971,0
43973,0
43979,0
43988,0
43996,0
44007,0
44011,0
44030,0
44034,0
44037,0
44040,0
44047,0
44059,0
44068,0
44078,0
44081,0
44083,0
44085,0
44097,0
44107,0
44122,0
44123,0
44124,0
44126,0
44130,0
44133,0
44136,0
44142,0
44145,1
44147,0
44149,0
44153,0
44166,0
44170,0
44174,0
44176,0
44180,0
44193,0
44199,0
44213,0
44218,0
44219,0
44238,0
44241,0
44246,0
44254,0
44271,0
44272,0
44276,0
44277,0
44278,0
44283,0
44294,0
44296,0
44303,0
44308,0
44321,0
44325,0
44333,0
44344,0
44350,0
44351,0
44357,0
44358,0
44365,0
44375,0
44377,0
44379,0
44380,0
44384,0
44390,0
44392,1
44394,0
44397,0
44398,0
44403,0
44410,0
44418,0
44423,0
44427,0
44429,0
44437,0
44457,0
44461,0
44467,0
44468,0
44471,0
44476,0
44486,0
44487,0
44488,0
44492,0
44494,0
44498,0
44504,0
44506,0
44510,0
44511,0
44513,0
44516,0
44518,0
44528,0
44533,0
44538,0
44552,0
44554,0
44559,0
44569,0
44579,0
44586,0
44587,0
44597,0
44604,0
44608,0
44613,0
44623,0
44625,0
44637,0
44638,0
44644,0
44647,0
44648,0
44650,0
44654,0
44656,0
44673,0
44688,0
44697,0
44699,0
44700,0
44706,0
44712,0
44718,0
44720,0
44731,0
44748,0
44753,0
44754,0
44762,0
44764,0
44765,0
44775,0
44776,0
44778,0
44781,0
44786,0
44795,0
44796,0
44798,0
44799,0
44802,0
44805,0
44808,0
44826,0
44843,0
44844,0
44849,0
44851,0
44854,0
44856,0
44862,0
44872,0
44874,0
44875,0
44884,0
44887,0
44889,0
44891,0
44903,0
44915,0
44920,0
44925,0
44935,0
44938,0
44944,0
44961,0
44966,0
44971,0
44973,0
44975,0
44976,0
44977,0
44979,0
44981,0
44983,0
44989,0
45005,0
45017,0
45023,0
45025,0
45029,0
45034,0
45037,0
45040,0
45048,0
45049,0
45050,0
45057,0
45058,0
45059,0
45077,0
45078,0
45082,0
45106,1
45108,0
45114,0
45118,0
45121,0
45129,0
45140,0
45141,0
45145,0
45150,0
45169,0
45170,0
45179,0
45184,0
45186,0
45188,0
45190,0
45192,0
45203,0
45211,0
45212,0
45213,0
45215,0
45218,0
45219,0
45222,0
45224,0
45235,0
45241,0
45248,0
45249,0
45261,0
45263,0
45265,0
45278,0
45281,0
45287,0
45288,0
45291,0
45295,0
45298,0
45302,0
45304,0
45317,0
45319,0
45325,0
45330,0
45337,0
45348,0
45349,0
45359,0
45371,0
45372,0
45382,0
45385,0
45392,0
45395,0
45403,0
45415,0
45416,0
45419,0
45421,0
45429,0
45446,0
45453,0
45454,0
45470,0
45471,0
45477,0
45484,0
45491,0
45495,0
45496,0
45498,0
45500,0
45504,0
45529,0
45535,0
45538,0
45540,0
45543,0
45546,0
45557,0
45569,0
45570,0
45571,0
45576,0
45577,0
45581,0
45595,0
45600,0
45614,0
45615,0
45627,0
45628,0
45630,0
45632,0
45636,0
45642,0
45646,0
45649,0
45656,0
45661,0
45663,0
45664,0
45665,0
45667,0
45677,0
45679,0
45691,0
45693,0
45700,0
45710,0
45715,0
45721,0
45722,0
45723,0
45728,0
45730,0
45734,0
45736,0
45742,0
45749,0
45751,0
45757,0
45760,0
45767,0
45784,0
45794,0
45805,0
45813,0
45854,0
45863,0
45867,0
45872,0
45877,0
45878,0
45885,0
45901,0
45902,0
45913,0
45914,0
45917,0
45921,0
45922,0
45930,0
45935,0
45942,0
45953,0
45955,0
45959,0
45968,0
45972,0
45977,0
45980,0
45982,0
45983,0
45987,0
45988,0
45992,0
45995,0
46002,0
46005,0
46029,0
46035,0
46036,0
46042,0
46059,0
46063,0
46089,0
46110,0
46113,0
46120,0
46131,0
46142,0
46151,0
46156,0
46166,0
46178,0
46186,0
46206,0
46208,0
46213,0
46223,0
46225,0
46226,0
46231,0
46240,0
46244,0
46247,0
46249,0
46259,0
46270,0
46274,0
46278,0
46309,0
46321,0
46322,0
46327,0
46328,0
46330,0
46333,0
46334,0
46337,0
46339,0
46353,0
46354,0
46356,0
46359,0
46360,0
46364,0
46365,0
46366,0
46380,0
46381,0
46382,0
46390,0
46394,0
46398,0
46409,0
46418,0
46419,0
46422,0
46428,0
46429,0
46436,0
46446,0
46447,0
46454,0
46459,0
46460,0
46462,0
46464,0
46465,0
46471,0
46479,0
46481,0
46482,0
46510,0
46511,0
46513,0
46515,0
46516,0
46530,0
46534,0
46541,0
46543,0
46545,0
46551,0
46553,0
46555,0
46560,0
46562,0
46580,0
46583,0
46588,0
46593,0
46604,0
46617,0
46621,0
46622,0
46626,0
46632,0
46633,0
46634,0
46651,0
46666,0
46667,0
46668,0
46669,0
46693,0
46698,0
46702,0
46707,0
46716,0
46724,0
46725,0
46731,0
46746,0
46752,0
46755,0
46767,0
46768,0
46775,0
46778,0
46780,0
46793,0
46802,0
46805,0
46837,0
46838,0
46857,0
46876,0
46879,0
46880,0
46882,0
46893,0
46906,0
46907,0
46914,0
46919,0
46943,0
46948,0
46964,0
46966,0
46967,0
46980,0
46985,0
47007,0
47016,0
47019,0
47021,0
47025,0
47028,0
47029,0
47030,0
47031,0
47032,0
47044,0
47058,0
47060,0
47065,0
47067,0
47071,0
47080,0
47081,0
47084,0
47093,0
47097,0
47102,0
47105,0
47110,0
47111,0
47112,0
47122,0
47123,0
47128,0
47131,0
47140,0
47144,0
47169,0
47177,0
47181,0
47187,0
47190,0
47194,0
47197,0
47211,0
47214,0
47220,0
47224,0
47226,0
47230,0
47233,0
47238,0
47240,0
47241,1
47251,0
47268,0
47273,0
47277,0
47285,0
47288,0
47289,0
47292,1
47294,0
47308,0
47320,0
47330,0
47335,0
47338,0
47341,0
47347,0
47348,0
47351,0
47354,0
47358,0
47360,0
47365,0
47371,0
47374,0
47375,0
47389,0
47397,0
47407,0
47414,0
47416,0
47417,0
47422,0
47427,0
47439,0
47462,0
47463,0
47482,0
47485,0
47490,0
47494,0
47495,0
47496,0
47498,0
47506,0
47508,0
47515,0
47519,0
47538,0
47546,0
47550,0
47551,0
47555,0
47563,0
47564,0
47574,0
47577,0
47579,0
47582,0
47592,0
47600,0
47601,0
47606,0
47609,0
47611,0
47613,0
47614,0
47618,0
47619,0
47622,0
47636,1
47637,0
47640,0
47641,0
47645,0
47649,0
47651,0
47653,0
47658,0
47660,0
47662,0
47663,0
47665,0
47671,0
47672,0
47673,0
47675,0
47678,0
47694,0
47696,0
47700,0
47703,0
47710,0
47711,0
47714,0
47723,0
47733,0
47754,0
47756,0
47759,0
47762,0
47764,0
47767,0
47772,0
47780,0
47782,0
47785,0
47791,0
47792,0
47794,0
47795,0
47824,0
47828,0
47837,0
47838,0
47842,0
47852,0
47853,0
47859,0
47866,0
47869,0
47892,0
47895,0
47905,0
47906,0
47907,0
47908,0
47909,0
47925,0
47949,0
47950,0
47953,0
47955,0
47979,0
47983,0
47985,0
47997,0
48001,0
48022,0
48026,0
48031,0
48040,0
48041,0
48045,0
48052,0
48053,0
48060,0
48061,0
48071,0
48083,0
48092,0
48096,0
48100,0
48108,0
48109,0
48110,0
48115,0
48117,0
48124,0
48134,0
48135,0
48139,0
48147,0
48156,0
48159,0
48170,0
48183,0
48186,0
48221,0
48222,0
48223,0
48225,0
48230,0
48252,0
48265,0
48276,0
48289,0
48291,0
48292,0
48294,0
48301,0
48306,0
48310,0
48327,0
48350,0
48358,0
48360,0
48362,0
48363,0
48365,0
48367,0
48379,0
48383,0
48400,0
48409,0
48419,0
48446,0
48448,0
48450,0
48469,0
48482,0
48499,0
48503,0
48504,0
48506,0
48509,0
48513,0
48515,0
48522,0
48527,0
48530,0
48537,0
48542,0
48543,0
48546,0
48547,0
48563,0
48564,0
48591,0
48595,1
48601,0
48606,0
48609,0
48613,0
48618,0
48621,0
48628,0
48635,0
48636,0
48638,0
48650,0
48653,0
48667,0
48669,0
48672,0
48674,0
48679,0
48684,0
48689,0
48691,0
48693,0
48694,0
48696,0
48703,0
48714,0
48719,0
48720,0
48722,0
48724,0
48725,0
48727,0
48728,0
48732,0
48733,0
48735,0
48738,0
48740,0
48753,0
48754,0
48760,0
48761,0
48765,0
48766,0
48771,0
48777,0
48781,0
48788,0
48802,0
48805,0
48808,0
48815,0
48819,0
48820,0
48835,0
48842,0
48843,0
48847,0
48857,0
48865,0
48867,0
48870,0
48875,1
48883,0
48885,0
48887,0
48889,0
48896,0
48902,0
48905,0
48906,0
48908,0
48911,0
48913,0
48917,0
48918,0
48930,0
48932,0
48934,0
48935,0
48949,0
48954,0
48956,0
48958,0
48960,0
48963,0
48964,0
48975,0
48982,0
48986,0
48991,0
48992,0
49004,0
49006,0
49007,0
49012,0
49016,0
49018,0
49020,0
49023,0
49025,0
49027,0
49029,0
49039,0
49043,0
49045,0
49047,0
49050,0
49054,0
49055,0
49058,0
49061,0
49066,0
49067,0
49071,0
49077,0
49086,0
49096,0
49098,0
49100,0
49102,0
49105,0
49107,0
49108,0
49111,0
49112,0
49113,0
49122,0
49129,0
49140,0
49148,0
49152,0
49153,0
49154,0
49156,0
49158,0
49159,0
49162,0
49179,0
49187,0
49190,0
49192,0
49196,0
49208,0
49210,0
49219,0
49222,0
49233,0
49240,0
49241,0
49248,0
49251,0
49253,0
49259,0
49262,0
49265,0
49269,0
49271,0
49272,0
49276,0
49279,0
49285,0
49292,0
49296,0
49300,0
49311,0
49313,0
49317,0
49320,0
49326,0
49339,0
49341,0
49344,0
49348,0
49366,0
49368,0
49372,0
49373,0
49377,0
49378,0
49381,0
49385,0
49386,0
49389,0
49401,0
49406,0
49407,0
49412,0
49418,0
49423,0
49432,0
49436,0
49438,0
49440,0
49441,0
49444,0
49446,0
49461,0
49462,0
49464,0
49469,0
49470,0
49471,0
49476,0
49479,0
49486,0
49495,0
49496,0
49498,0
49501,0
49504,0
49505,0
49509,0
49519,0
49523,0
49526,0
49529,0
49532,0
49534,0
49536,0
49540,0
49547,0
49548,0
49549,0
49550,0
49551,0
49556,0
49560,0
49564,0
49568,0
49572,0
49573,0
49576,0
49581,0
49583,0
49584,0
49587,0
49589,0
49592,0
49593,0
49596,0
49600,0
49601,0
49602,0
49603,0
49605,0
49606,0
49607,0
49608,0
49609,0
49610,0
49612,0
49614,0
49617,0
49618,0
49622,0
49624,0
49627,0
49628,0
49633,0
49634,0
49635,0
49652,0
49653,0
49655,0
49658,0
49666,0
49670,0
49671,0
49674,0
49680,0
49684,0
49686,0
49689,0
49692,0
49693,0
49696,0
49700,0
49702,0
49703,0
49704,0
49705,0
49710,0
49716,0
49721,0
49726,0
49727,0
49728,0
49729,0
49730,0
49734,0
49735,0
49736,0
49739,0
49740,0
49741,0
49743,0
49746,0
49747,0
49748,0
49754,0
49755,0
49763,0
49769,0
49770,0
49778,0
49781,0
49782,0
49784,0
49789,0
49793,0
49801,0
49802,0
49806,0
49808,0
49812,0
49814,0
49818,0
49819,0
49821,0
49823,0
49824,0
49828,0
49832,0
49835,0
49837,0
49838,0
49843,0
49845,0
49846,0
49850,0
49851,0
49854,0
49857,0
49859,0
49861,0
49864,0
49867,0
49874,0
49876,0
49879,0
49880,0
49881,0
49885,0
49890,0
49893,0
49894,0
49902,0
49904,0
49905,0
49908,0
49916,0
49919,0
49920,0
49923,0
49924,0
49925,0
49927,0
49928,0
49932,0
49942,0
49943,0
49948,0
49949,0
49953,0
49957,0
49962,0
49968,0
49970,0
49976,0
49977,0
49987,0
49992,0
49998,0
49999,0
50000,0
50003,0
50008,0
50009,0
50011,0
50014,0
50017,0
50018,0
50031,0
50032,0
50033,0
50036,0
50041,0
50042,0
50043,0
50050,0
50057,0
50058,0
50060,0
50063,0
50064,0
50068,0
50069,0
50071,0
50073,0
50075,0
50077,0
50080,0
50087,0
50094,0
50097,0
50099,0
50105,0
50109,0
50111,0
50114,0
50119,0
50120,0
50123,0
50126,0
50127,0
50129,0
50130,0
50133,0
50136,0
50141,0
50142,0
50153,0
50170,0
50172,0
50179,0
50180,0
50183,0
50184,0
50190,0
50193,0
50195,0
50203,0
50210,0
50215,0
50219,0
50223,0
50225,0
50227,0
50228,0
50230,1
50237,0
50238,0
50243,0
50247,0
50248,0
50249,0
50250,0
50252,0
50257,0
50264,0
50266,0
50270,0
50273,0
50278,0
50281,0
50285,0
50291,0
50292,0
50294,0
50296,0
50298,0
50299,0
50303,0
50306,0
50308,0
50311,0
50317,0
50320,0
50324,0
50333,0
50337,0
50342,0
50351,0
50358,0
50371,0
50375,0
50376,0
50379,0
50381,0
50382,0
50383,0
50386,0
50387,0
50403,0
50406,0
50408,0
50412,0
50415,0
50416,0
50423,0
50425,0
50427,0
50433,0
50442,0
50445,0
50454,0
50457,0
50458,0
50464,0
50465,0
50469,0
50470,0
50475,0
50476,0
50478,0
50481,0
50482,0
50495,0
50498,0
50500,0
50503,0
50504,0
50505,0
50507,0
50508,0
50509,0
50514,0
50522,0
50539,0
50541,0
50543,0
50546,0
50550,0
50555,0
50558,0
50563,0
50569,0
50572,0
50573,0
50577,0
50580,0
50582,0
50591,0
50602,0
50603,0
50605,0
50608,0
50611,0
50614,0
50615,0
50617,0
50618,0
50619,0
50623,0
50627,0
50628,0
50630,0
50631,0
50637,0
50638,0
50644,0
50651,0
50658,0
50662,0
50668,0
50670,0
50673,0
50679,0
50680,0
50681,0
50683,0
50686,0
50687,0
50688,0
50691,0
50697,0
50706,0
50708,0
50715,0
50716,0
50721,0
50727,0
50728,0
50742,0
50744,0
50745,0
50746,0
50749,0
50751,0
50754,0
50759,0
50760,0
50761,0
50762,0
50766,0
50773,0
50787,0
50788,0
50789,0
50790,0
50798,0
50800,0
50820,0
50823,0
50833,0
50840,0
50848,0
50850,0
50854,0
50857,0
50863,0
50864,0
50867,0
50869,0
50878,0
50880,0
50881,0
50882,0
50886,0
50888,0
50889,0
50902,0
50907,0
50908,0
50921,0
50925,0
50928,0
50933,0
50934,0
50935,0
50936,0
50939,0
50940,0
50944,0
50945,0
50949,0
50950,0
50951,0
50952,0
50953,0
50954,0
50957,0
50959,0
50960,0
50962,0
50963,0
50964,0
50971,0
50973,0
50974,0
50975,0
50989,0
50990,0
50992,0
50998,0
50999,0
51009,0
51011,0
51013,0
51017,0
51018,0
51021,0
51027,0
51028,0
51030,0
51031,0
51034,0
51035,0
51037,0
51038,0
51039,0
51044,0
51045,0
51050,0
51053,0
51074,0
51077,1
51081,1
51084,0
51085,0
51089,0
51090,0
51091,0
51094,0
51096,0
51098,0
51099,0
51101,0
51102,0
51104,0
51106,0
51108,0
51110,0
51111,1
51113,0
51114,0
51118,0
51119,0
51123,0
51128,0
51130,0
51134,0
51135,0
51137,0
51138,0
51141,0
51142,0
51148,0
51149,0
51151,0
51154,0
51160,0
51162,0
51165,0
51167,0
51171,0
51172,0
51174,0
51175,0
51178,0
51186,0
51189,0
51194,0
51198,0
51202,0
51205,0
51208,0
51216,0
51218,0
51221,0
51225,0
51231,0
51236,0
51237,0
51240,0
51245,0
51253,0
51256,0
51260,0
51264,0
51266,0
51267,0
51270,0
51272,0
51284,0
51285,0
51287,0
51288,0
51289,0
51318,0
51321,0
51322,0
51325,0
51327,0
51331,0
51336,0
51337,0
51339,0
51350,0
51355,0
51362,0
51364,0
51366,0
51368,0
51372,0
51374,0
51377,0
51378,0
51381,0
51384,0
51385,0
51392,0
51395,0
51396,0
51398,0
51400,0
51403,0
51405,0
51407,0
51408,0
51409,0
51415,0
51416,0
51417,0
51418,0
51421,0
51432,0
51433,0
51435,0
51438,0
51447,0
51448,0
51451,0
51460,0
51464,0
51465,0
51466,0
51467,0
51469,0
51473,0
51476,0
51481,0
51485,0
51486,0
51487,0
51488,0
51492,0
51493,0
51494,0
51495,0
51507,0
51508,0
51518,0
51527,0
51534,0
51535,0
51539,0
51540,0
51541,0
51543,0
51547,0
51549,0
51551,0
51552,0
51553,0
51559,0
51561,0
51577,0
51578,0
51582,0
51585,0
51587,0
51591,0
51600,0
51602,0
51608,0
51610,0
51612,0
51613,0
51614,0
51615,0
51616,0
51621,0
51636,0
51638,0
51642,0
51643,0
51645,0
51646,0
51647,0
51648,0
51650,0
51654,0
51655,0
51657,0
51669,0
51683,0
51687,0
51692,0
51713,0
51716,0
51723,0
51725,0
51727,0
51728,0
51734,0
51735,0
51742,0
51751,0
51753,0
51755,0
51758,0
51765,0
51771,0
51772,0
51775,0
51781,0
51784,0
51788,0
51792,0
51793,0
51794,0
51796,0
51797,0
51799,0
51801,0
51807,0
51808,0
51812,0
51814,0
51817,0
51819,0
51821,0
51824,0
51827,0
51829,0
51840,0
51844,0
51849,0
51852,0
51853,0
51856,0
51857,0
51860,0
51861,0
51862,0
51863,0
51866,0
51867,0
51869,0
51870,0
51876,0
51877,0
51882,0
51886,0
51891,0
51893,0
51899,0
51903,0
51906,0
51908,0
51911,0
51912,0
51918,0
51919,0
51921,0
51922,0
51924,0
51925,0
51928,0
51929,0
51931,0
51939,0
51944,0
51948,0
51963,0
51970,0
51971,0
51975,0
51980,0
51982,0
51989,0
51990,0
51995,0
51998,0
51999,0
52002,0
52004,0
52005,0
52013,0
52020,0
52025,0
52035,0
52039,0
52045,0
52048,0
52052,0
52057,0
52060,0
52062,0
52063,0
52065,0
52066,0
52070,0
52071,0
52073,0
52078,0
52084,0
52086,0
52088,0
52089,0
52092,0
52093,0
52096,0
52106,0
52108,0
52113,0
52118,0
52125,0
52127,1
52132,0
52133,0
52134,0
52141,0
52143,0
52163,0
52166,0
52167,0
52182,0
52184,0
52193,0
52196,0
52202,0
52204,0
52212,0
52213,0
52215,0
52222,0
52223,0
52224,0
52231,0
52238,0
52245,0
52246,0
52248,0
52251,0
52256,0
52260,0
52264,0
52283,0
52289,0
52293,0
52299,0
52307,0
52322,0
52328,0
52330,0
52335,0
52338,0
52346,0
52348,0
52350,0
52351,0
52352,0
52354,0
52357,0
52359,0
52361,0
52362,0
52368,0
52370,0
52373,0
52374,0
52376,0
52382,0
52383,0
52384,0
52388,0
52392,0
52399,0
52401,0
52408,0
52412,0
52417,0
52427,0
52433,0
52436,0
52437,0
52439,0
52443,0
52458,0
52460,0
52463,0
52464,0
52473,0
52476,0
52478,0
52479,0
52481,0
52486,0
52496,0
52501,0
52502,0
52503,0
52505,0
52510,0
52512,0
52513,0
52520,0
52528,0
52532,0
52534,0
52535,0
52537,0
52543,0
52544,0
52548,0
52550,0
52553,0
52554,0
52555,0
52558,0
52560,0
52562,0
52571,0
52573,0
52582,0
52586,0
52588,0
52596,0
52603,0
52605,0
52609,0
52613,0
52614,0
52615,0
52634,0
52635,0
52638,0
52648,0
52659,0
52660,0
52661,0
52663,0
52665,0
52672,0
52680,0
52682,0
52683,0
52684,0
52694,0
52695,0
52704,0
52709,0
52710,0
52714,0
52717,0
52721,0
52726,0
52727,0
52731,0
52732,0
52733,0
52738,0
52739,0
52740,0
52748,0
52751,0
52752,0
52758,0
52759,0
52762,0
52765,0
52771,0
52773,0
52776,0
52778,0
52781,0
52784,0
52788,0
52789,0
52795,0
52797,0
52799,0
52800,0
52802,0
52808,0
52811,0
52814,0
52817,0
52823,0
52832,0
52839,0
52840,0
52845,0
52847,0
52849,0
52853,0
52855,0
52861,0
52863,0
52864,0
52867,0
52873,0
52874,0
52876,0
52882,0
52883,0
52887,0
52889,0
52890,0
52897,0
52900,0
52903,0
52907,0
52911,0
52914,0
52927,0
52929,0
52936,0
52940,0
52941,0
52946,0
52948,0
52949,0
52952,0
52953,0
52955,0
52962,0
52964,0
52974,0
52978,0
52982,0
52984,0
52986,0
52987,0
52989,0
52991,0
52994,0
52997,0
53000,0
53005,0
53008,0
53009,0
53011,0
53012,0
53013,0
53016,0
53018,0
53020,0
53026,1
53029,0
53031,0
53033,0
53034,1
53037,0
53038,0
53044,0
53049,0
53053,0
53055,0
53068,0
53072,0
53077,0
53078,0
53079,0
53081,0
53084,0
53085,0
53086,0
53088,0
53094,0
53096,0
53099,0
53101,0
53102,0
53103,0
53106,0
53111,0
53114,0
53118,0
53123,0
53126,0
53129,0
53134,0
53145,0
53153,0
53155,0
53157,0
53159,0
53160,0
53167,0
53169,0
53178,0
53179,0
53183,0
53188,0
53197,0
53202,0
53207,0
53210,0
53217,0
53226,0
53234,0
53236,0
53238,0
53240,0
53243,0
53245,0
53248,0
53257,0
53258,0
53261,0
53264,0
53267,0
53269,0
53278,0
53283,0
53284,0
53286,0
53290,0
53295,0
53299,0
53309,0
53311,0
53312,0
53316,0
53318,0
53320,0
53321,0
53324,0
53326,0
53327,0
53331,0
53335,0
53337,0
53342,0
53343,0
53344,0
53345,0
53349,0
53351,0
53354,0
53356,0
53367,0
53369,0
53372,0
53377,0
53380,0
53381,0
53387,0
53392,0
53394,0
53397,0
53401,0
53404,0
53407,0
53409,0
53411,0
53416,0
53418,0
53419,0
53427,0
53430,0
53432,0
53433,0
53434,0
53437,0
53438,0
53444,0
53445,0
53446,0
53448,0
53452,0
53458,0
53459,0
53461,0
53466,0
53469,0
53476,0
53478,0
53479,0
53486,0
53488,0
53491,0
53497,0
53500,0
53505,0
53507,0
53511,0
53514,0
53517,0
53519,0
53520,0
53523,0
53527,0
53544,0
53546,0
53547,0
53551,0
53552,0
53556,0
53557,0
53560,0
53561,0
53568,0
53569,0
53571,0
53575,0
53578,0
53580,0
53583,1
53596,0
53599,0
53608,0
53614,0
53615,0
53620,0
53624,0
53628,0
53629,0
53634,0
53638,0
53641,0
53643,0
53645,0
53648,0
53657,0
53660,0
53673,0
53676,0
53684,0
53687,0
53688,0
53693,0
53696,0
53698,0
53699,0
53702,0
53704,0
53705,0
53706,0
53710,0
53718,0
53721,0
53726,0
53732,0
53733,0
53736,0
53738,0
53739,0
53741,0
53742,0
53746,0
53750,0
53751,0
53753,0
53756,0
53758,0
53759,0
53762,1
53765,0
53766,0
53767,0
53768,0
53770,0
53772,0
53775,0
53777,0
53780,0
53792,0
53794,0
53795,0
53803,0
53806,0
53808,0
53809,0
53810,0
53812,0
53814,0
53815,0
53835,0
53844,0
53845,0
53847,0
53852,0
53855,0
53856,0
53857,0
53861,0
53862,0
53866,0
53867,0
53868,0
53877,0
53886,0
53892,0
53897,0
53899,0
53904,0
53909,0
53913,0
53914,0
53918,0
53920,0
53928,0
53931,0
53942,0
53958,0
53960,0
53961,0
53964,0
53971,0
53972,0
53978,0
53982,0
53984,0
53985,0
53987,0
53992,0
53999,0
54000,0
54002,0
54004,0
54012,0
54014,0
54017,0
54029,0
54030,0
54036,0
54046,0
54052,0
54055,0
54058,0
54067,0
54070,0
54074,0
54077,0
54081,0
54083,0
54085,0
54088,0
54091,0
54096,0
54097,0
54101,0
54105,0
54107,0
54110,0
54116,0
54118,0
54119,0
54120,0
54123,0
54124,0
54125,0
54139,0
54140,0
54142,0
54151,0
54153,0
54160,0
54163,0
54164,0
54167,0
54169,0
54172,0
54174,0
54175,0
54176,0
54180,0
54183,0
54184,0
54186,0
54198,0
54199,0
54208,0
54211,0
54218,0
54222,0
54232,0
54233,0
54241,0
54245,0
54247,0
54248,0
54252,0
54253,0
54255,0
54258,0
54262,0
54267,0
54270,0
54278,0
54280,0
54282,0
54283,0
54296,0
54303,0
54304,0
54309,0
54314,0
54318,0
54321,0
54327,0
54332,0
54333,0
54335,0
54337,0
54338,0
54340,0
54341,0
54343,0
54349,0
54353,0
54355,0
54360,0
54362,0
54363,0
54367,0
54370,0
54376,0
54377,0
54386,0
54388,0
54390,0
54391,0
54405,0
54556,1
55105,1
55588,1
55867,1
56029,1
56400,1
56898,1
57828,1
58254,1
58777,1
59263,1
59944,1
61091,1
61832,1
61974,1
62346,1
62570,1
63034,1
63092,1
63963,1
64236,1
65455,1
66067,1
67067,1
67436,1
67578,1
68232,1
68344,1
68775,1
68892,1
69681,1
70026,1
70056,1
70199,1
70790,1
71013,1
71152,1
72263,1
72396,1
73050,1
73242,1
73375,1
73485,1
74286,1
74684,1
74729,1
74771,1
74781,1
75326,1
76220,1
76230,1
76843,1
77239,1
77434,1
77811,1
78377,1
78702,1
78762,1
78828,1
78872,1
79236,1
79444,1
79467,1
80090,1
80811,1
80905,1
81834,1
82159,1
82276,1
82423,1
82680,1
83130,1
83403,1
83467,1
83505,1
83972,1
84312,1
84593,1
84950,1
84991,1
85204,1
85287,1
85325,1
86172,1
86204,1
86421,1
87083,1
87845,1
88171,1
88646,1
88740,1
89010,1
89026,1
90950,1
91795,1
92359,1
92483,1
93348,1
93518,1
93587,1
93789,1
93898,1
93936,1
94160,1
94447,1
94451,1
94567,1
94808,1
94936,1
94940,1
95030,1
95374,1
95420,1
95567,1
95575,1
96699,1
96775,1
96844,1
97352,1
97532,1
97770,1
97979,1
98091,1
98674,1
98860,1
98970,1
98991,1
99061,1
99459,1
99964,1
100209,1
100603,1
100624,1
100713,1
101429,1
101946,1
102753,1
103255,1
103400,1
103742,1
103767,1
104686,1
106467,1
107693,1
108419,1
108728,1
108820,1
108885,1
110162,1
110520,1
110578,1
110746,1
111149,1
111671,1
111704,1
111856,1
112087,1
112304,1
112946,1
113171,1
113301,1
113370,1
115019,1
115244,1
115888,1
115988,1
116076,1
116087,1
116573,1
116741,1
116802,1
117598,1
118109,1
118300,1
118930,1
119396,1
119460,1
119502,1
119539,1
119579,1
119611,1
120575,1
120988,1
121082,1
121423,1
121512,1
122024,1
122260,1
122376,1
122997,1
123037,1
123604,1
124914,1
125315,1
125733,1
125938,1
126073,1
126092,1
126334,1
126364,1
126413,1
126849,1
127116,1
127738,1
127897,1
128206,1
128466,1
128523,1
128535,1
128585,1
128694,1
131236,1
131598,1
132057,1
132291,1
132397,1
133028,1
133142,1
133428,1
133616,1
133751,1
134020,1
135192,1
135339,1
135427,1
135702,1
136162,1
136371,1
136595,1
136803,1
137075,1
137500,1
137631,1
